species	group
puniceicoccaceae_bacterium_gca_002690565	nonvertebrates
puniceicoccaceae_bacterium_gca_002722335	nonvertebrates
puniceicoccaceae_bacterium_gca_002729725	nonvertebrates
puniceicoccaceae_bacterium_gca_003331195	nonvertebrates
pusillimonas_ginsengisoli_gca_005239165	nonvertebrates
pusillimonas_maritima_gca_003585905	nonvertebrates
pusillimonas_noertemannii_gca_003096595	nonvertebrates
pusillimonas_sp_ea3_gca_003337475	nonvertebrates
pusillimonas_sp_ex_stolz_et_al_2005_gca_002693665	nonvertebrates
pusillimonas_sp_ex_stolz_et_al_2005_gca_002714705	nonvertebrates
pusillimonas_sp_njub218_gca_003788685	nonvertebrates
pusillimonas_sp_t2_gca_002236805	nonvertebrates
pusillimonas_sp_t7_7_gca_000209655	nonvertebrates
pusillimonas_sp_yr330_gca_004339425	nonvertebrates
pusillimonas_thiosulfatoxidans_gca_004022565	nonvertebrates
pustulibacterium_marinum_gca_900116665	nonvertebrates
puteibacter_caeruleilacunae_gca_005217565	nonvertebrates
putridiphycobacter_roseus_gca_003234935	nonvertebrates
pvc_group_bacterium_ex_bugula_neritina_ab1__gca_001730085	nonvertebrates
pyramidobacter_piscolens_w5455_gca_000177335	nonvertebrates
pyramidobacter_sp_c12_8_gca_002007215	nonvertebrates
pyramidobacter_sp_cg50_2_gca_003612005	nonvertebrates
pyrinomonas_methylaliphatogenes_gca_000820845	nonvertebrates
pyrobaculum_aerophilum_gca_003400025	nonvertebrates
pyrobaculum_aerophilum_gca_003400145	nonvertebrates
pyrobaculum_aerophilum_str_im2_gca_000007225	nonvertebrates
pyrobaculum_arsenaticum_dsm_13514_gca_000016385	nonvertebrates
pyrobaculum_calidifontis_jcm_11548_gca_000015805	nonvertebrates
pyrobaculum_ferrireducens_gca_000234805	nonvertebrates
pyrobaculum_islandicum_dsm_4184_gca_000015205	nonvertebrates
pyrobaculum_neutrophilum_v24sta_gca_000019805	nonvertebrates
pyrobaculum_oguniense_te7_gca_000247545	nonvertebrates
pyrobaculum_sp_wp30_gca_001189275	nonvertebrates
pyrococcus_abyssi_ge5_gca_000195935	nonvertebrates
pyrococcus_furiosus_com1_gca_000275605	nonvertebrates
pyrococcus_furiosus_dsm_3638_gca_000007305	nonvertebrates
pyrococcus_horikoshii_ot3_gca_000011105	nonvertebrates
pyrococcus_kukulkanii_gca_001577775	nonvertebrates
pyrococcus_sp_na2_gca_000211475	nonvertebrates
pyrococcus_sp_st04_gca_000263735	nonvertebrates
pyrococcus_yayanosii_ch1_gca_000215995	nonvertebrates
pyrodictium_delaneyi_gca_001412615	nonvertebrates
pyrodictium_delaneyi_gca_002194565	nonvertebrates
pyrodictium_occultum_gca_001462395	nonvertebrates
pyrolobus_fumarii_1a_gca_000223395	nonvertebrates
qipengyuania_citrea_lama_915_gca_001235865	nonvertebrates
qipengyuania_flava_gca_002237615	nonvertebrates
qipengyuania_flava_gca_004296255	nonvertebrates
qipengyuania_marisflavi_gca_005884405	nonvertebrates
qipengyuania_nanhaisediminis_gca_900115585	nonvertebrates
quadrisphaera_granulorum_gca_003149145	nonvertebrates
quadrisphaera_sp_dsm_44207_gca_900101335	nonvertebrates
rahnella_aceris_gca_000187705	nonvertebrates
rahnella_aquatilis_cip_78_65_atcc_33071_gca_000241955	nonvertebrates
rahnella_aquatilis_hx2_gca_000255535	nonvertebrates
rahnella_inusitata_gca_003602055	nonvertebrates
rahnella_sp_aa_gca_002834385	nonvertebrates
rahnella_sp_bigb0236_gca_004364755	nonvertebrates
rahnella_sp_ermr1_05_gca_002951615	nonvertebrates
rahnella_sp_jub53_gca_004346065	nonvertebrates
rahnella_woolbedingensis_gca_003602095	nonvertebrates
raineya_orbicola_gca_002843425	nonvertebrates
raineyella_antarctica_gca_900092135	nonvertebrates
ralstonia_insidiosa_gca_001663855	nonvertebrates
ralstonia_mannitolilytica_gca_001628775	nonvertebrates
ralstonia_mannitolilytica_gca_002863525	nonvertebrates
ralstonia_pickettii_12d_gca_000023425	nonvertebrates
ralstonia_pickettii_12j_gca_000020205	nonvertebrates
ralstonia_pickettii_dtp0602_gca_000471925	nonvertebrates
ralstonia_pickettii_gca_001699795	nonvertebrates
ralstonia_pickettii_gca_002393485	nonvertebrates
ralstonia_pickettii_gca_002516395	nonvertebrates
ralstonia_pickettii_gca_002849525	nonvertebrates
ralstonia_pickettii_or214_gca_000372665	nonvertebrates
ralstonia_pseudosolanacearum_gca_003595305	nonvertebrates
ralstonia_pseudosolanacearum_gca_003725665	nonvertebrates
ralstonia_solanacearum_cfbp2957_gca_000197855	nonvertebrates
ralstonia_solanacearum_cmr15_gca_000427195	nonvertebrates
ralstonia_solanacearum_fqy_4_gca_000348545	nonvertebrates
ralstonia_solanacearum_gca_001644795	nonvertebrates
ralstonia_solanacearum_gca_001644855	nonvertebrates
ralstonia_solanacearum_gca_001696875	nonvertebrates
ralstonia_solanacearum_gca_002162015	nonvertebrates
ralstonia_solanacearum_gca_003515265	nonvertebrates
ralstonia_solanacearum_gca_003515285	nonvertebrates
ralstonia_solanacearum_gca_003576005	nonvertebrates
ralstonia_solanacearum_gca_003999715	nonvertebrates
ralstonia_solanacearum_gca_006088755	nonvertebrates
ralstonia_solanacearum_gmi1000_gca_000009125	nonvertebrates
ralstonia_solanacearum_po82_gca_000215325	nonvertebrates
ralstonia_solanacearum_uw551_gca_000167955	nonvertebrates
ralstonia_sp_25mfcol4_1_gca_900104095	nonvertebrates
ralstonia_sp_5_2_56faa_gca_000227255	nonvertebrates
ralstonia_sp_a12_gca_000801955	nonvertebrates
ralstonia_sp_au12_08_gca_000442475	nonvertebrates
ralstonia_sp_md27_gca_001078575	nonvertebrates
ralstonia_sp_nfacc01_gca_900115545	nonvertebrates
ralstonia_sp_nt80_gca_001485395	nonvertebrates
ralstonia_sp_set104_gca_003851545	nonvertebrates
ramlibacter_sp_leaf400_gca_001424545	nonvertebrates
ramlibacter_tataouinensis_gca_001580455	nonvertebrates
ramlibacter_tataouinensis_ttb310_gca_000215705	nonvertebrates
raoultella_ornithinolytica_gca_002215315	nonvertebrates
raoultella_ornithinolytica_gca_004341525	nonvertebrates
raoultella_ornithinolytica_gca_004801135	nonvertebrates
raoultella_ornithinolytica_gca_900184005	nonvertebrates
raoultella_planticola_gca_004024155	nonvertebrates
raoultella_planticola_gca_005048625	nonvertebrates
raoultella_planticola_gca_900451265	nonvertebrates
raoultella_planticola_gca_900455785	nonvertebrates
raoultella_sp_bigb0138_gca_004342285	nonvertebrates
raoultella_sp_bigb0399_gca_003752615	nonvertebrates
raoultella_sp_t31_gca_002806725	nonvertebrates
raoultella_terrigena_gca_001975865	nonvertebrates
raoultella_terrigena_gca_003752475	nonvertebrates
raoultella_terrigena_gca_900476485	nonvertebrates
raoultella_terrigena_gca_900631595	nonvertebrates
raphidiopsis_brookii_d9_gca_000175855	nonvertebrates
raphidiopsis_curvata_nies_932_gca_002368135	nonvertebrates
rathayibacter_caricis_dsm_15933_gca_003044275	nonvertebrates
rathayibacter_festucae_dsm_15932_gca_004011135	nonvertebrates
rathayibacter_iranicus_ncppb_2253_vkm_ac_1602_gca_003149025	nonvertebrates
rathayibacter_oskolensis_gca_900177245	nonvertebrates
rathayibacter_rathayi_gca_002931895	nonvertebrates
rathayibacter_rathayi_ncppb_2980_vkm_ac_1601_gca_900215645	nonvertebrates
rathayibacter_sp_ay1b1_gca_002932825	nonvertebrates
rathayibacter_sp_ay1c5_gca_002931705	nonvertebrates
rathayibacter_sp_ay1f3_gca_002931975	nonvertebrates
rathayibacter_sp_leaf294_gca_001423005	nonvertebrates
rathayibacter_sp_leaf296_gca_001423045	nonvertebrates
rathayibacter_sp_leaf299_gca_001423055	nonvertebrates
rathayibacter_sp_phb127_gca_003751665	nonvertebrates
rathayibacter_sp_phb179_gca_004345345	nonvertebrates
rathayibacter_sp_phb93_gca_003752065	nonvertebrates
rathayibacter_sp_vkm_ac_2630_gca_001995175	nonvertebrates
rathayibacter_tanaceti_gca_001634385	nonvertebrates
rathayibacter_tanaceti_gca_004340625	nonvertebrates
rathayibacter_toxicus_gca_000986985	nonvertebrates
rathayibacter_toxicus_gca_002932995	nonvertebrates
rathayibacter_tritici_gca_001641005	nonvertebrates
rathayibacter_tritici_gca_002931485	nonvertebrates
reichenbachiella_agariperforans_gca_900142205	nonvertebrates
reichenbachiella_faecimaris_gca_900176375	nonvertebrates
reichenbachiella_sp_5m10_gca_002742335	nonvertebrates
reinekea_forsetii_gca_002795845	nonvertebrates
reinekea_marinisedimentorum_gca_004341165	nonvertebrates
renibacterium_salmoninarum_atcc_33209_gca_000018885	nonvertebrates
rheinheimera_nanhaiensis_e407_8_gca_000296695	nonvertebrates
rheinheimera_pacifica_gca_900108485	nonvertebrates
rheinheimera_riviphila_gca_004005945	nonvertebrates
rheinheimera_salexigens_gca_001752395	nonvertebrates
rheinheimera_sp__gca_002683675	nonvertebrates
rheinheimera_sp__gca_002685395	nonvertebrates
rheinheimera_sp__gca_003482455	nonvertebrates
rheinheimera_sp__gca_003504155	nonvertebrates
rheinheimera_sp__gca_003543135	nonvertebrates
rheinheimera_sp_a13l_gca_000217935	nonvertebrates
rheinheimera_sp_d18_gca_004345025	nonvertebrates
rheinheimera_sp_eprs3_gca_001513785	nonvertebrates
rheinheimera_sp_f8_gca_001518915	nonvertebrates
rheinheimera_sp_kl1_gca_001275035	nonvertebrates
rheinheimera_sp_sa_1_gca_001669775	nonvertebrates
rheinheimera_sp_yqf_1_gca_004005375	nonvertebrates
rhizobacter_gummiphilus_gca_002116905	nonvertebrates
rhizobacter_sp_ov335_gca_900142965	nonvertebrates
rhizobacter_sp_root1221_gca_001425785	nonvertebrates
rhizobacter_sp_root29_gca_001424785	nonvertebrates
rhizobacter_sp_root404_gca_001425865	nonvertebrates
rhizobiaceae_bacterium_lc148_gca_005280575	nonvertebrates
rhizobiales_bacterium_32_66_11_gca_002304505	nonvertebrates
rhizobiales_bacterium_39_66_18_gca_002282365	nonvertebrates
rhizobiales_bacterium_62_17_gca_001898965	nonvertebrates
rhizobiales_bacterium_62_47_gca_001899255	nonvertebrates
rhizobiales_bacterium_63_22_gca_001898995	nonvertebrates
rhizobiales_bacterium_64_17_gca_001899285	nonvertebrates
rhizobiales_bacterium_65_79_gca_001896885	nonvertebrates
rhizobiales_bacterium_gas113_gca_900103895	nonvertebrates
rhizobiales_bacterium_gas188_gca_900104855	nonvertebrates
rhizobiales_bacterium_gas191_gca_900105365	nonvertebrates
rhizobiales_bacterium_nrl2_gca_001664005	nonvertebrates
rhizobiales_bacterium_par1_gca_002256205	nonvertebrates
rhizobium_acidisoli_gca_001297245	nonvertebrates
rhizobium_aethiopicum_gca_900094625	nonvertebrates
rhizobium_album_gca_003122325	nonvertebrates
rhizobium_altiplani_gca_001542405	nonvertebrates
rhizobium_anhuiense_gca_003985145	nonvertebrates
rhizobium_azibense_gca_004342325	nonvertebrates
rhizobium_azibense_gca_004342645	nonvertebrates
rhizobium_azibense_gca_004365425	nonvertebrates
rhizobium_chutanense_gca_002531935	nonvertebrates
rhizobium_chutanense_gca_003985205	nonvertebrates
rhizobium_deserti_gca_004358025	nonvertebrates
rhizobium_esperanzae_gca_002204185	nonvertebrates
rhizobium_etli_8c_3_gca_001908375	nonvertebrates
rhizobium_etli_bv_mimosae_str_mim1_gca_000442435	nonvertebrates
rhizobium_etli_bv_phaseoli_str_ie4803_gca_000816125	nonvertebrates
rhizobium_etli_cfn_42_gca_000092045	nonvertebrates
rhizobium_etli_ciat_652_gca_000020265	nonvertebrates
rhizobium_etli_cnpaf512_gca_000194195	nonvertebrates
rhizobium_etli_gca_003259755	nonvertebrates
rhizobium_favelukesii_gca_000577275	nonvertebrates
rhizobium_freirei_prf_81_gca_000359745	nonvertebrates
rhizobium_gallicum_bv_gallicum_r602sp_gca_000816845	nonvertebrates
rhizobium_gallicum_gca_001908615	nonvertebrates
rhizobium_grahamii_ccge_502_gca_000298315	nonvertebrates
rhizobium_grahamii_gca_003351175	nonvertebrates
rhizobium_hainanense_gca_900094555	nonvertebrates
rhizobium_hidalgonense_gca_002531855	nonvertebrates
rhizobium_hidalgonense_gca_005862185	nonvertebrates
rhizobium_indicum_gca_005860925	nonvertebrates
rhizobium_indicum_gca_005862305	nonvertebrates
rhizobium_jaguaris_gca_003627755	nonvertebrates
rhizobium_laguerreae_gca_002008165	nonvertebrates
rhizobium_laguerreae_gca_004329805	nonvertebrates
rhizobium_laguerreae_gca_004346285	nonvertebrates
rhizobium_leguminosarum_bv_phaseoli_ccgm1_gca_000705615	nonvertebrates
rhizobium_leguminosarum_bv_trifolii_gca_003400085	nonvertebrates
rhizobium_leguminosarum_bv_trifolii_gca_003400105	nonvertebrates
rhizobium_leguminosarum_bv_trifolii_wsm1325_gca_000023185	nonvertebrates
rhizobium_leguminosarum_bv_trifolii_wsm1689_gca_000517605	nonvertebrates
rhizobium_leguminosarum_bv_trifolii_wsm2012_gca_000271825	nonvertebrates
rhizobium_leguminosarum_bv_trifolii_wsm2297_gca_000271845	nonvertebrates
rhizobium_leguminosarum_bv_trifolii_wsm2304_gca_000021345	nonvertebrates
rhizobium_leguminosarum_bv_trifolii_wsm597_gca_000271785	nonvertebrates
rhizobium_leguminosarum_bv_viciae_3841_gca_000009265	nonvertebrates
rhizobium_leguminosarum_bv_viciae_gca_002948295	nonvertebrates
rhizobium_leguminosarum_bv_viciae_gca_004329985	nonvertebrates
rhizobium_leguminosarum_bv_viciae_gca_004330105	nonvertebrates
rhizobium_leguminosarum_bv_viciae_gca_004330235	nonvertebrates
rhizobium_leguminosarum_bv_viciae_wsm1455_gca_000271805	nonvertebrates
rhizobium_leguminosarum_gca_001612535	nonvertebrates
rhizobium_leguminosarum_gca_001652265	nonvertebrates
rhizobium_leguminosarum_gca_001679785	nonvertebrates
rhizobium_leguminosarum_gca_001890425	nonvertebrates
rhizobium_leguminosarum_gca_002953715	nonvertebrates
rhizobium_leguminosarum_gca_003290405	nonvertebrates
rhizobium_leguminosarum_gca_004028065	nonvertebrates
rhizobium_leguminosarum_gca_004028185	nonvertebrates
rhizobium_leguminosarum_gca_004054135	nonvertebrates
rhizobium_leguminosarum_gca_004054145	nonvertebrates
rhizobium_leguminosarum_gca_004054165	nonvertebrates
rhizobium_leguminosarum_gca_004123835	nonvertebrates
rhizobium_leguminosarum_gca_004304085	nonvertebrates
rhizobium_leguminosarum_gca_004304245	nonvertebrates
rhizobium_leguminosarum_gca_004304375	nonvertebrates
rhizobium_leguminosarum_gca_004305475	nonvertebrates
rhizobium_leguminosarum_gca_004306325	nonvertebrates
rhizobium_leguminosarum_gca_004307135	nonvertebrates
rhizobium_lusitanum_gca_900094565	nonvertebrates
rhizobium_mesoamericanum_stm3625_gca_000312665	nonvertebrates
rhizobium_miluonense_gca_900094545	nonvertebrates
rhizobium_mongolense_subsp_loessense_gca_900099775	nonvertebrates
rhizobium_multihospitium_gca_900094585	nonvertebrates
rhizobium_nepotum_39_7_gca_000949865	nonvertebrates
rhizobium_oryzae_gca_001938935	nonvertebrates
rhizobium_oryzae_gca_900177415	nonvertebrates
rhizobium_oryziradicis_gca_001939045	nonvertebrates
rhizobium_phaseoli_brasil_5_gca_000172715	nonvertebrates
rhizobium_phaseoli_ch24_10_gca_000268285	nonvertebrates
rhizobium_phaseoli_gca_001664365	nonvertebrates
rhizobium_phaseoli_gca_003150695	nonvertebrates
rhizobium_pisi_gca_003938655	nonvertebrates
rhizobium_pisi_gca_004330745	nonvertebrates
rhizobium_pusense_gca_001888225	nonvertebrates
rhizobium_pusense_gca_002008275	nonvertebrates
rhizobium_pusense_gca_005144405	nonvertebrates
rhizobium_rhizophilum_gca_004912145	nonvertebrates
rhizobium_rhizosphaerae_gca_001938945	nonvertebrates
rhizobium_rosettiformans_w3_gca_004912135	nonvertebrates
rhizobium_smilacinae_gca_006335145	nonvertebrates
rhizobium_sophoriradicis_gca_002406495	nonvertebrates
rhizobium_sophoriradicis_gca_003939025	nonvertebrates
rhizobium_sp_11515tr_gca_002277895	nonvertebrates
rhizobium_sp_58_gca_001885575	nonvertebrates
rhizobium_sp_60_20_gca_001899545	nonvertebrates
rhizobium_sp_9140_gca_900067135	nonvertebrates
rhizobium_sp__gca_002796995	nonvertebrates
rhizobium_sp__gca_003248675	nonvertebrates
rhizobium_sp__gca_003527225	nonvertebrates
rhizobium_sp_aap116_gca_001295785	nonvertebrates
rhizobium_sp_aap43_gca_001296045	nonvertebrates
rhizobium_sp_ac27_96_gca_001692325	nonvertebrates
rhizobium_sp_ac44_96_gca_001692185	nonvertebrates
rhizobium_sp_aco_34a_gca_002600635	nonvertebrates
rhizobium_sp_ag855_gca_003610655	nonvertebrates
rhizobium_sp_an5_gca_900215255	nonvertebrates
rhizobium_sp_ap16_gca_000281735	nonvertebrates
rhizobium_sp_bk068_gca_004345405	nonvertebrates
rhizobium_sp_bk251_gca_004345245	nonvertebrates
rhizobium_sp_bk315_gca_004341575	nonvertebrates
rhizobium_sp_bk333_gca_004362445	nonvertebrates
rhizobium_sp_bk376_gca_004341625	nonvertebrates
rhizobium_sp_bk398_gca_004343265	nonvertebrates
rhizobium_sp_bk418_gca_004341105	nonvertebrates
rhizobium_sp_bk696_gca_004216975	nonvertebrates
rhizobium_sp_ccge532_gca_003627775	nonvertebrates
rhizobium_sp_ccge_510_gca_000292525	nonvertebrates
rhizobium_sp_cf080_gca_000282095	nonvertebrates
rhizobium_sp_cf122_gca_000282035	nonvertebrates
rhizobium_sp_cf142_gca_000281145	nonvertebrates
rhizobium_sp_ciat894_gca_000172795	nonvertebrates
rhizobium_sp_gv031_gca_004345965	nonvertebrates
rhizobium_sp_h41_gca_000758445	nonvertebrates
rhizobium_sp_h4_gca_002531775	nonvertebrates
rhizobium_sp_ie4771_gca_000698845	nonvertebrates
rhizobium_sp_irbg74_gca_000499645	nonvertebrates
rhizobium_sp_j15_gca_002531825	nonvertebrates
rhizobium_sp_jab6_gca_003024605	nonvertebrates
rhizobium_sp_kas_5_22_gca_002933635	nonvertebrates
rhizobium_sp_l18_gca_002531905	nonvertebrates
rhizobium_sp_l43_gca_002531725	nonvertebrates
rhizobium_sp_l9_gca_002531885	nonvertebrates
rhizobium_sp_lc145_gca_001005825	nonvertebrates
rhizobium_sp_lcm_4573_gca_001854865	nonvertebrates
rhizobium_sp_leaf262_gca_001422245	nonvertebrates
rhizobium_sp_leaf306_gca_001423425	nonvertebrates
rhizobium_sp_leaf311_gca_001423445	nonvertebrates
rhizobium_sp_leaf371_gca_001424045	nonvertebrates
rhizobium_sp_leaf383_gca_001425345	nonvertebrates
rhizobium_sp_leaf453_gca_001425605	nonvertebrates
rhizobium_sp_m10_gca_002531955	nonvertebrates
rhizobium_sp_mhm7a_gca_005862215	nonvertebrates
rhizobium_sp_n113_gca_001664345	nonvertebrates
rhizobium_sp_n4311_gca_002245285	nonvertebrates
rhizobium_sp_nfr03_gca_900111275	nonvertebrates
rhizobium_sp_nfr07_gca_900111905	nonvertebrates
rhizobium_sp_nfr12_gca_900108545	nonvertebrates
rhizobium_sp_nfr17_gca_003269135	nonvertebrates
rhizobium_sp_nxc14_gca_002117485	nonvertebrates
rhizobium_sp_nxc24_gca_002944315	nonvertebrates
rhizobium_sp_p44rr_xxiv_gca_001999485	nonvertebrates
rhizobium_sp_pdc82_gca_900100235	nonvertebrates
rhizobium_sp_pdo1_076_gca_000247475	nonvertebrates
rhizobium_sp_pop5_gca_000295895	nonvertebrates
rhizobium_sp_pp_cc_2g_626_gca_004341455	nonvertebrates
rhizobium_sp_pp_cc_3g_465_gca_004343445	nonvertebrates
rhizobium_sp_pp_f2f_g20b_gca_003217135	nonvertebrates
rhizobium_sp_pp_f2f_g36_gca_004341955	nonvertebrates
rhizobium_sp_pp_f2f_g48_gca_004342335	nonvertebrates
rhizobium_sp_pp_wc_1g_195_gca_003217115	nonvertebrates
rhizobium_sp_pp_wc_2g_219_gca_004341765	nonvertebrates
rhizobium_sp_r634_gca_002211305	nonvertebrates
rhizobium_sp_r635_gca_002211285	nonvertebrates
rhizobium_sp_r693_gca_002211315	nonvertebrates
rhizobium_sp_r72_gca_002211385	nonvertebrates
rhizobium_sp_rma_01_gca_004016565	nonvertebrates
rhizobium_sp_root1203_gca_001424945	nonvertebrates
rhizobium_sp_root1204_gca_001424965	nonvertebrates
rhizobium_sp_root1212_gca_001424985	nonvertebrates
rhizobium_sp_root1220_gca_001426265	nonvertebrates
rhizobium_sp_root1240_gca_001425145	nonvertebrates
rhizobium_sp_root149_gca_001427345	nonvertebrates
rhizobium_sp_root482_gca_001426565	nonvertebrates
rhizobium_sp_root483d2_gca_001426685	nonvertebrates
rhizobium_sp_root564_gca_001427405	nonvertebrates
rhizobium_sp_root651_gca_001427625	nonvertebrates
rhizobium_sp_root708_gca_001429725	nonvertebrates
rhizobium_sp_rsm_3_gca_001854685	nonvertebrates
rhizobium_sp_ru33a_gca_900156055	nonvertebrates
rhizobium_sp_ru36d_gca_900176345	nonvertebrates
rhizobium_sp_semia4064_gca_003025035	nonvertebrates
rhizobium_sp_th135_gca_002855515	nonvertebrates
rhizobium_sp_ugm030330_04_gca_003208455	nonvertebrates
rhizobium_sp_wyccwr10014_gca_001657485	nonvertebrates
rhizobium_sp_yic5082_gca_002894505	nonvertebrates
rhizobium_sp_yk2_gca_001729315	nonvertebrates
rhizobium_sp_ys_1r_gca_000757525	nonvertebrates
rhizobium_subbaraonis_gca_900220975	nonvertebrates
rhizobium_sullae_gca_002812325	nonvertebrates
rhizobium_sullae_gca_004342945	nonvertebrates
rhizobium_taibaishanense_gca_001938985	nonvertebrates
rhizobium_tibeticum_gca_900108425	nonvertebrates
rhizobium_tropici_ciat_899_gca_000330885	nonvertebrates
rhizobium_tropici_gca_003001755	nonvertebrates
rhizobium_tropici_gca_003287875	nonvertebrates
rhizobium_tubonense_gca_003240585	nonvertebrates
rhizobium_tumorigenes_gca_003240565	nonvertebrates
rhizobium_vallis_gca_003985155	nonvertebrates
rhizorhabdus_dicambivorans_gca_002367875	nonvertebrates
